49009,ocd-division/country:us/state:ut/sldu:9
49010,ocd-division/country:us/state:ut/sldu:10
49011,ocd-division/country:us/state:ut/sldu:11
49012,ocd-division/country:us/state:ut/sldu:12
49013,ocd-division/country:us/state:ut/sldu:13
49014,ocd-division/country:us/state:ut/sldu:14
49015,ocd-division/country:us/state:ut/sldu:15
49016,ocd-division/country:us/state:ut/sldu:16
49017,ocd-division/country:us/state:ut/sldu:17
49018,ocd-division/country:us/state:ut/sldu:18
49019,ocd-division/country:us/state:ut/sldu:19
49020,ocd-division/country:us/state:ut/sldu:20
49021,ocd-division/country:us/state:ut/sldu:21
49022,ocd-division/country:us/state:ut/sldu:22
49023,ocd-division/country:us/state:ut/sldu:23
49024,ocd-division/country:us/state:ut/sldu:24
49025,ocd-division/country:us/state:ut/sldu:25
49026,ocd-division/country:us/state:ut/sldu:26
49027,ocd-division/country:us/state:ut/sldu:27
49028,ocd-division/country:us/state:ut/sldu:28
49029,ocd-division/country:us/state:ut/sldu:29
50ADD,ocd-division/country:us/state:vt/sldu:addison
50BEN,ocd-division/country:us/state:vt/sldu:bennington
50CAL,ocd-division/country:us/state:vt/sldu:caledonia
50CGI,ocd-division/country:us/state:vt/sldu:grand_isle-chittenden
50CHI,ocd-division/country:us/state:vt/sldu:chittenden
50E-O,ocd-division/country:us/state:vt/sldu:essex-orleans
50FRA,ocd-division/country:us/state:vt/sldu:franklin
50LAM,ocd-division/country:us/state:vt/sldu:lamoille
50ORA,ocd-division/country:us/state:vt/sldu:orange
50RUT,ocd-division/country:us/state:vt/sldu:rutland
50WAS,ocd-division/country:us/state:vt/sldu:washington
50WDM,ocd-division/country:us/state:vt/sldu:windham
50WSR,ocd-division/country:us/state:vt/sldu:windsor
51001,ocd-division/country:us/state:va/sldu:1
51002,ocd-division/country:us/state:va/sldu:2
51003,ocd-division/country:us/state:va/sldu:3
51004,ocd-division/country:us/state:va/sldu:4
51005,ocd-division/country:us/state:va/sldu:5
51006,ocd-division/country:us/state:va/sldu:6
51007,ocd-division/country:us/state:va/sldu:7
51008,ocd-division/country:us/state:va/sldu:8
51009,ocd-division/country:us/state:va/sldu:9
51010,ocd-division/country:us/state:va/sldu:10
51011,ocd-division/country:us/state:va/sldu:11
51012,ocd-division/country:us/state:va/sldu:12
51013,ocd-division/country:us/state:va/sldu:13
51014,ocd-division/country:us/state:va/sldu:14
51015,ocd-division/country:us/state:va/sldu:15
51016,ocd-division/country:us/state:va/sldu:16
51017,ocd-division/country:us/state:va/sldu:17
51018,ocd-division/country:us/state:va/sldu:18
51019,ocd-division/country:us/state:va/sldu:19
51020,ocd-division/country:us/state:va/sldu:20
51021,ocd-division/country:us/state:va/sldu:21
51022,ocd-division/country:us/state:va/sldu:22
51023,ocd-division/country:us/state:va/sldu:23
51024,ocd-division/country:us/state:va/sldu:24
51025,ocd-division/country:us/state:va/sldu:25
51026,ocd-division/country:us/state:va/sldu:26
51027,ocd-division/country:us/state:va/sldu:27
51028,ocd-division/country:us/state:va/sldu:28
51029,ocd-division/country:us/state:va/sldu:29
51030,ocd-division/country:us/state:va/sldu:30
51031,ocd-division/country:us/state:va/sldu:31
51032,ocd-division/country:us/state:va/sldu:32
51033,ocd-division/country:us/state:va/sldu:33
51034,ocd-division/country:us/state:va/sldu:34
51035,ocd-division/country:us/state:va/sldu:35
51036,ocd-division/country:us/state:va/sldu:36
51037,ocd-division/country:us/state:va/sldu:37
51038,ocd-division/country:us/state:va/sldu:38
51039,ocd-division/country:us/state:va/sldu:39
51040,ocd-division/country:us/state:va/sldu:40
53001,ocd-division/country:us/state:wa/sldu:1
53002,ocd-division/country:us/state:wa/sldu:2
53003,ocd-division/country:us/state:wa/sldu:3
53004,ocd-division/country:us/state:wa/sldu:4
53005,ocd-division/country:us/state:wa/sldu:5
53006,ocd-division/country:us/state:wa/sldu:6
53007,ocd-division/country:us/state:wa/sldu:7
53008,ocd-division/country:us/state:wa/sldu:8
53009,ocd-division/country:us/state:wa/sldu:9
53010,ocd-division/country:us/state:wa/sldu:10
53011,ocd-division/country:us/state:wa/sldu:11
53012,ocd-division/country:us/state:wa/sldu:12
53013,ocd-division/country:us/state:wa/sldu:13
53014,ocd-division/country:us/state:wa/sldu:14
53015,ocd-division/country:us/state:wa/sldu:15
53016,ocd-division/country:us/state:wa/sldu:16
53017,ocd-division/country:us/state:wa/sldu:17
53018,ocd-division/country:us/state:wa/sldu:18
53019,ocd-division/country:us/state:wa/sldu:19
53020,ocd-division/country:us/state:wa/sldu:20
53021,ocd-division/country:us/state:wa/sldu:21
53022,ocd-division/country:us/state:wa/sldu:22
53023,ocd-division/country:us/state:wa/sldu:23
53024,ocd-division/country:us/state:wa/sldu:24
53025,ocd-division/country:us/state:wa/sldu:25
53026,ocd-division/country:us/state:wa/sldu:26
53027,ocd-division/country:us/state:wa/sldu:27
53028,ocd-division/country:us/state:wa/sldu:28
53029,ocd-division/country:us/state:wa/sldu:29
53030,ocd-division/country:us/state:wa/sldu:30
53031,ocd-division/country:us/state:wa/sldu:31
53032,ocd-division/country:us/state:wa/sldu:32
53033,ocd-division/country:us/state:wa/sldu:33
53034,ocd-division/country:us/state:wa/sldu:34
53035,ocd-division/country:us/state:wa/sldu:35
53036,ocd-division/country:us/state:wa/sldu:36
53037,ocd-division/country:us/state:wa/sldu:37
53038,ocd-division/country:us/state:wa/sldu:38
53039,ocd-division/country:us/state:wa/sldu:39
53040,ocd-division/country:us/state:wa/sldu:40
53041,ocd-division/country:us/state:wa/sldu:41
53042,ocd-division/country:us/state:wa/sldu:42
53043,ocd-division/country:us/state:wa/sldu:43
53044,ocd-division/country:us/state:wa/sldu:44
53045,ocd-division/country:us/state:wa/sldu:45
53046,ocd-division/country:us/state:wa/sldu:46
53047,ocd-division/country:us/state:wa/sldu:47
53048,ocd-division/country:us/state:wa/sldu:48
53049,ocd-division/country:us/state:wa/sldu:49
54001,ocd-division/country:us/state:wv/sldu:1
54002,ocd-division/country:us/state:wv/sldu:2
54003,ocd-division/country:us/state:wv/sldu:3
54004,ocd-division/country:us/state:wv/sldu:4
54005,ocd-division/country:us/state:wv/sldu:5
54006,ocd-division/country:us/state:wv/sldu:6
54007,ocd-division/country:us/state:wv/sldu:7
54008,ocd-division/country:us/state:wv/sldu:8
54009,ocd-division/country:us/state:wv/sldu:9
54010,ocd-division/country:us/state:wv/sldu:10
54011,ocd-division/country:us/state:wv/sldu:11
54012,ocd-division/country:us/state:wv/sldu:12
54013,ocd-division/country:us/state:wv/sldu:13
54014,ocd-division/country:us/state:wv/sldu:14
54015,ocd-division/country:us/state:wv/sldu:15
54016,ocd-division/country:us/state:wv/sldu:16
54017,ocd-division/country:us/state:wv/sldu:17
55001,ocd-division/country:us/state:wi/sldu:1
55002,ocd-division/country:us/state:wi/sldu:2
55003,ocd-division/country:us/state:wi/sldu:3
55004,ocd-division/country:us/state:wi/sldu:4
55005,ocd-division/country:us/state:wi/sldu:5
55006,ocd-division/country:us/state:wi/sldu:6
55007,ocd-division/country:us/state:wi/sldu:7
55008,ocd-division/country:us/state:wi/sldu:8
55009,ocd-division/country:us/state:wi/sldu:9
55010,ocd-division/country:us/state:wi/sldu:10
55011,ocd-division/country:us/state:wi/sldu:11
55012,ocd-division/country:us/state:wi/sldu:12
55013,ocd-division/country:us/state:wi/sldu:13
55014,ocd-division/country:us/state:wi/sldu:14
55015,ocd-division/country:us/state:wi/sldu:15
55016,ocd-division/country:us/state:wi/sldu:16
55017,ocd-division/country:us/state:wi/sldu:17
55018,ocd-division/country:us/state:wi/sldu:18
55019,ocd-division/country:us/state:wi/sldu:19
55020,ocd-division/country:us/state:wi/sldu:20
55021,ocd-division/country:us/state:wi/sldu:21
55022,ocd-division/country:us/state:wi/sldu:22
55023,ocd-division/country:us/state:wi/sldu:23
55024,ocd-division/country:us/state:wi/sldu:24
55025,ocd-division/country:us/state:wi/sldu:25
55026,ocd-division/country:us/state:wi/sldu:26
55027,ocd-division/country:us/state:wi/sldu:27
55028,ocd-division/country:us/state:wi/sldu:28
55029,ocd-division/country:us/state:wi/sldu:29
55030,ocd-division/country:us/state:wi/sldu:30
55031,ocd-division/country:us/state:wi/sldu:31
55032,ocd-division/country:us/state:wi/sldu:32
55033,ocd-division/country:us/state:wi/sldu:33
56001,ocd-division/country:us/state:wy/sldu:1
56002,ocd-division/country:us/state:wy/sldu:2
56003,ocd-division/country:us/state:wy/sldu:3
56004,ocd-division/country:us/state:wy/sldu:4
56005,ocd-division/country:us/state:wy/sldu:5
56006,ocd-division/country:us/state:wy/sldu:6
56007,ocd-division/country:us/state:wy/sldu:7
56008,ocd-division/country:us/state:wy/sldu:8
56009,ocd-division/country:us/state:wy/sldu:9
56010,ocd-division/country:us/state:wy/sldu:10
56011,ocd-division/country:us/state:wy/sldu:11
56012,ocd-division/country:us/state:wy/sldu:12
56013,ocd-division/country:us/state:wy/sldu:13
56014,ocd-division/country:us/state:wy/sldu:14
56015,ocd-division/country:us/state:wy/sldu:15
56016,ocd-division/country:us/state:wy/sldu:16
56017,ocd-division/country:us/state:wy/sldu:17
56018,ocd-division/country:us/state:wy/sldu:18
56019,ocd-division/country:us/state:wy/sldu:19
56020,ocd-division/country:us/state:wy/sldu:20
56021,ocd-division/country:us/state:wy/sldu:21
56022,ocd-division/country:us/state:wy/sldu:22
56023,ocd-division/country:us/state:wy/sldu:23
56024,ocd-division/country:us/state:wy/sldu:24
56025,ocd-division/country:us/state:wy/sldu:25
56026,ocd-division/country:us/state:wy/sldu:26
56027,ocd-division/country:us/state:wy/sldu:27
56028,ocd-division/country:us/state:wy/sldu:28
56029,ocd-division/country:us/state:wy/sldu:29
56030,ocd-division/country:us/state:wy/sldu:30
72001,ocd-division/country:us/territory:pr/sldu:1
72002,ocd-division/country:us/territory:pr/sldu:2
72003,ocd-division/country:us/territory:pr/sldu:3
72004,ocd-division/country:us/territory:pr/sldu:4
72005,ocd-division/country:us/territory:pr/sldu:5
72006,ocd-division/country:us/territory:pr/sldu:6
72007,ocd-division/country:us/territory:pr/sldu:7
72008,ocd-division/country:us/territory:pr/sldu:8
